1-Apr-47,154.78
1-Mar-47,160.71
1-Feb-47,170.62
1-Jan-47,164.24
1-Dec-46,163.38
1-Nov-46,160.12
1-Oct-46,164.64
1-Sep-46,171.73
1-Aug-46,203.43
1-Jul-46,211.65
1-Jun-46,230.68
1-May-46,234.68
1-Apr-46,235.45
1-Mar-46,222.4
1-Feb-46,231.78
1-Jan-46,229.87
1-Dec-45,221.07
1-Nov-45,218.57
1-Oct-45,211.64
1-Sep-45,203.18
1-Aug-45,190.22
1-Jul-45,189.58
1-Jun-45,193.56
1-May-45,192.22
1-Apr-45,186.25
1-Mar-45,181.69
1-Feb-45,181.82
1-Jan-45,175.95
1-Dec-44,170.86
1-Nov-44,168.16
1-Oct-44,169.34
1-Sep-44,165.27
1-Aug-44,168.03
1-Jul-44,170.52
1-Jun-44,167.13
1-May-44,160.53
1-Apr-44,157.74
1-Mar-44,161.45
1-Feb-44,157.05
1-Jan-44,158.11
1-Dec-43,153.18
1-Nov-43,151.17
1-Oct-43,158.51
1-Sep-43,159.98
1-Aug-43,157.55
1-Jul-43,164.78
1-Jun-43,160.53
1-May-43,157.74
1-Apr-43,152.64
1-Mar-43,149.42
1-Feb-43,146.86
1-Jan-43,138.61
1-Dec-42,130.78
1-Nov-42,130.87
1-Oct-42,129.57
1-Sep-42,122.13
1-Aug-42,120.87
1-Jul-42,122.31
1-Jun-42,118.65
1-May-42,112.95
1-Apr-42,113.05
1-Mar-42,118.69
1-Feb-42,127.1
1-Jan-42,132.05
1-Dec-41,131.21
1-Nov-41,141.26
1-Oct-41,149.16
1-Sep-41,157.44
1-Aug-41,159.09
1-Jul-41,162.04
1-Jun-41,154.15
1-May-41,152.04
1-Apr-41,156.51
1-Mar-41,162.68
1-Feb-41,162.85
1-Jan-41,173.71
1-Dec-40,173.38
1-Nov-40,182.08
1-Oct-40,177.94
1-Sep-40,176.28
1-Aug-40,169.15
1-Jul-40,165.67
1-Jun-40,159.22
1-May-40,175.45
1-Apr-40,203.48
1-Mar-40,201.49
1-Feb-40,202.65
1-Jan-40,205.44
1-Dec-39,205.14
1-Nov-39,210.11
1-Oct-39,213.92
1-Sep-39,210.27
1-Aug-39,194.14
1-Jul-39,197
1-Jun-39,192.29
1-May-39,188.93
1-Apr-39,182.2
1-Mar-39,206.95
1-Feb-39,207.11
1-Jan-39,207.29
1-Dec-38,210.44
1-Nov-38,216.74
1-Oct-38,216.58
1-Sep-38,193.47
1-Aug-38,202.69
1-Jul-38,201.54
1-Jun-38,168.11
1-May-38,164.33
1-Apr-38,161.7
1-Mar-38,169.76
1-Feb-38,181.78
1-Jan-38,184.92
1-Dec-37,177.67
1-Nov-37,179.33
1-Oct-37,195.27
1-Sep-37,228.51
1-Aug-37,268.03
1-Jul-37,265.31
1-Jun-37,252.16
1-May-37,261.99
1-Apr-37,276.16
1-Mar-37,295.77
1-Feb-37,298.19
1-Jan-37,289.63
1-Dec-36,282.91
1-Nov-36,287.89
1-Oct-36,280.09
1-Sep-36,266.16
1-Aug-36,263.18
1-Jul-36,259.89
1-Jun-36,247.14
1-May-36,238.78
1-Apr-36,252.16
1-Mar-36,251.82
1-Feb-36,244.78
1-Jan-36,231.49
1-Dec-35,219.38
1-Nov-35,219.38
1-Oct-35,202
1-Sep-35,196.75
1-Aug-35,192.68
1-Jul-35,180.48
1-Jun-35,171.5
1-May-35,164.03
1-Apr-35,152.09
1-Mar-35,142.52
1-Feb-35,152.18
1-Jan-35,158.08
1-Dec-34,160.44
1-Nov-34,158.22
1-Oct-34,153.92
1-Sep-34,151.59
1-Aug-34,157.66
1-Jul-34,164.08
1-Jun-34,172.22
1-May-34,171.24
1-Apr-34,190.62
1-Mar-34,187.48
1-Feb-34,197.6
1-Jan-34,185.38
1-Dec-33,175.36
1-Nov-33,172.01
1-Oct-33,167.97
1-Sep-33,186.08
1-Aug-33,187.67
1-Jul-33,199.02
1-Jun-33,189.94
1-May-33,163.44
1-Apr-33,126.95
1-Mar-33,114.79
1-Feb-33,114.25
1-Jan-33,127.6
1-Dec-32,120.87
1-Nov-32,124
1-Oct-32,124.29
1-Sep-32,143.11
1-Aug-32,129.5
1-Jul-32,85.53
1-Jun-32,81.43
1-May-32,93.37
1-Apr-32,104.89
1-Mar-32,136.98
1-Feb-32,135.51
1-Jan-32,134.75
1-Dec-31,134.21
1-Nov-31,164.1
1-Oct-31,159.71
1-Sep-31,183.1
1-Aug-31,213.72
1-Jul-31,220.33
1-Jun-31,213.25
1-May-31,217.45
1-Apr-31,237.56
1-Mar-31,260.89
1-Feb-31,254.35
1-Jan-31,233.33
1-Dec-30,223.66
1-Nov-30,235.28
1-Oct-30,252.15
1-Sep-30,290.63
1-Aug-30,292.53
1-Jul-30,294.54
1-Jun-30,297.39
1-May-30,328.88
1-Apr-30,347.7
1-Mar-30,328.88
1-Feb-30,315.06
1-Jan-30,294.76
1-Dec-29,288.86
1-Nov-29,276.18
1-Oct-29,375.63
1-Sep-29,420.05
1-Aug-29,403.94
1-Jul-29,382.2
1-Jun-29,355.04
1-May-29,350.43
1-Apr-29,347.29
1-Mar-29,347.29
1-Feb-29,339.29
1-Jan-29,337.52
1-Dec-28,314.31
1-Nov-28,311.26
1-Oct-28,291.56
1-Sep-28,284.1
1-Aug-28,268.55
1-Jul-28,260.13
1-Jun-28,258.23
1-May-28,269.96
1-Apr-28,263.39
1-Mar-28,247.78
1-Feb-28,235.15
1-Jan-28,235.25
1-Dec-27,234.31
1-Nov-27,228.95
1-Oct-27,222.56
1-Sep-27,227.33
1-Aug-27,216.37
1-Jul-27,204.25
1-Jun-27,196.42
1-May-27,196.14
1-Apr-27,190.7
1-Mar-27,186.14
1-Feb-27,182.26
1-Jan-27,177.77
1-Dec-26,176.94
1-Nov-26,173.01
1-Oct-26,171.75
1-Sep-26,176.71
1-Aug-26,175.06
1-Jul-26,167.42
1-Jun-26,158.84
1-May-26,150.78
1-Apr-26,148.9
1-Mar-26,154.04
1-Feb-26,164.33
1-Jan-26,164.07
1-Dec-25,161.61
